col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Y
192,73,1.9,91,0,0,0,0,0
162,124,1.2,179,0,0,0,0,1
168,57,0.7,124,0,0,0,0,1
140,129,0.2,137,0,0,0,0,1
150,128,2.0,169,0,0,0,0,0
189,101,0.9,163,0,0,0,0,1
170,103,0.5,104,0,0,0,0,1
184,108,0.5,123,0,0,0,0,1
197,93,1.5,101,0,0,0,0,0
186,94,0.6,77,0,0,0,0,0
153,104,0.5,87,0,0,0,0,0
213,106,0.3,122,0,0,0,0,1
196,30,0.5,114,0,0,0,0,1
190,41,0.4,164,0,0,0,0,0
146,62,1.4,64,0,0,0,0,0
169,48,0.9,149,0,0,0,0,1
142,108,1.6,176,0,0,0,0,1
203,93,1.6,70,0,0,0,0,0
167,67,1.8,69,0,0,0,0,0
145,48,1.9,60,0,0,0,0,0
201,128,1.5,114,0,0,0,0,0
182,116,0.9,151,0,0,0,0,1
207,128,1.2,67,0,0,0,0,0
150,124,1.6,169,0,0,0,0,1
177,126,0.3,167,0,0,0,0,0
146,35,1.2,71,0,0,0,0,0
142,74,2.0,177,0,0,0,0,0
193,47,1.0,113,0,0,0,0,1
213,74,1.6,104,0,0,0,0,0
162,110,1.7,111,0,0,0,0,0
184,100,1.9,80,0,0,0,0,0
216,49,1.4,171,0,0,0,0,1
186,65,1.7,130,0,0,0,0,0
164,94,1.2,94,0,0,0,0,0
168,44,0.9,114,0,0,0,0,1
163,121,1.1,165,0,0,0,0,1
146,34,1.7,156,0,0,0,0,0
170,111,0.1,86,0,0,0,0,1
168,57,1.2,140,0,0,0,0,1
216,115,1.6,72,0,0,0,0,0
164,128,0.3,167,0,0,0,0,0
173,39,0.0,64,0,0,0,0,1
148,44,1.9,75,0,0,0,0,0
160,63,0.9,65,0,0,0,0,0
197,31,1.0,179,0,0,0,0,0
175,56,1.3,77,0,0,0,0,0
200,42,0.8,178,0,0,0,0,0
170,57,0.6,97,0,0,0,0,1
214,70,0.2,113,0,0,0,0,1
151,118,1.8,146,0,0,0,0,0
200,70,1.2,64,0,0,0,0,0
155,94,0.8,119,0,0,0,0,1
178,67,0.2,122,0,0,0,0,1
158,68,0.0,178,0,0,0,0,0
142,110,0.7,125,0,0,0,0,1
141,97,0.7,84,0,0,0,0,0
212,69,0.4,175,0,0,0,0,0
140,76,0.5,164,0,0,0,0,1
218,84,0.6,87,0,0,0,0,1
180,127,1.0,94,0,0,0,0,0
210,113,0.2,175,0,0,0,0,0
166,84,0.6,101,0,0,0,0,1
183,60,0.2,116,0,0,0,0,1
206,31,1.4,154,0,0,0,0,1
180,81,1.8,157,0,0,0,0,1
149,69,0.5,137,0,0,0,0,1
211,121,0.2,142,0,0,0,0,0
158,48,1.2,119,0,0,0,0,0
185,37,0.1,116,0,0,0,0,1
150,39,1.7,122,0,0,0,0,0
145,111,0.1,112,0,0,0,0,1
197,109,0.4,139,0,0,0,0,1
158,37,1.4,133,0,0,0,0,0
163,76,0.5,106,0,0,0,0,1
165,96,1.2,79,0,0,0,0,0
201,81,1.8,161,0,0,0,0,1
166,56,1.5,128,0,0,0,0,0
205,119,1.9,111,0,0,0,0,0
165,65,1.7,103,0,0,0,0,0
204,68,1.2,125,0,0,0,0,1
189,128,0.8,169,0,0,0,0,1
147,92,1.9,96,0,0,0,0,0
152,75,0.1,176,0,0,0,0,0
174,78,1.4,61,0,0,0,0,0
182,65,1.1,126,0,0,0,0,1
206,60,1.0,152,0,0,0,0,1
201,33,1.1,163,0,0,0,0,1
178,38,2.0,179,0,0,0,0,1
202,37,1.5,142,0,0,0,0,1
172,39,0.1,93,0,0,0,0,1
173,58,1.4,133,0,0,0,0,0
140,39,1.4,116,0,0,0,0,0
157,120,0.2,177,0,0,0,0,0
151,96,1.2,96,0,0,0,0,0
166,48,1.2,97,0,0,0,0,0
191,54,0.5,121,0,0,0,0,1
219,122,1.6,140,0,0,0,0,1
205,103,0.3,134,0,0,0,0,1
170,30,1.4,77,0,0,0,0,0
155,85,2.0,104,0,0,0,0,0
172,97,1.3,73,0,0,0,0,0
186,99,2.0,98,0,0,0,0,0
182,115,0.9,96,0,0,0,0,0
190,56,1.8,125,0,0,0,0,0
200,79,1.8,104,0,0,0,0,0
174,83,1.9,105,0,0,0,0,0
140,110,0.8,164,0,0,0,0,1
194,51,0.7,63,0,0,0,0,0
217,82,1.6,159,0,0,0,0,1
205,119,1.3,154,0,0,0,0,1
144,42,1.8,152,0,0,0,0,0
175,76,1.6,90,0,0,0,0,0
191,119,0.9,144,0,0,0,0,1
218,111,1.2,139,0,0,0,0,1
217,126,1.5,70,0,0,0,0,0
169,98,1.7,161,0,0,0,0,1
169,113,1.3,93,0,0,0,0,0
195,83,0.5,167,0,0,0,0,0
169,41,1.1,164,0,0,0,0,1
149,129,0.9,151,0,0,0,0,1
170,93,0.4,106,0,0,0,0,1
162,73,1.6,136,0,0,0,0,0
209,89,1.3,69,0,0,0,0,0
169,52,1.4,164,0,0,0,0,1
202,49,0.2,85,0,0,0,0,1
158,62,0.8,150,0,0,0,0,1
205,95,0.5,143,0,0,0,0,1
148,31,0.3,135,0,0,0,0,1
161,103,0.2,138,0,0,0,0,1
195,96,1.6,110,0,0,0,0,0
160,64,1.5,108,0,0,0,0,0
208,54,2.0,103,0,0,0,0,0
196,53,1.4,169,0,0,0,0,1
202,79,1.9,62,0,0,0,0,0
196,93,1.2,83,0,0,0,0,0
143,118,1.7,132,0,0,0,0,0
156,34,1.4,101,0,0,0,0,0
188,66,0.6,113,0,0,0,0,1
159,72,0.7,178,0,0,0,0,1
188,37,1.0,127,0,0,0,0,1
219,125,1.7,173,0,0,0,0,1
206,127,1.8,74,0,0,0,0,0
146,69,0.9,156,0,0,0,0,1
203,30,1.5,74,0,0,0,0,0
208,106,1.9,136,0,0,0,0,0
174,92,0.1,111,0,0,0,0,1
172,125,0.8,73,0,0,0,0,0
171,36,0.5,97,0,0,0,0,1
209,88,1.9,105,0,0,0,0,0
195,66,0.1,127,0,0,0,0,1
165,49,1.9,111,0,0,0,0,0
142,115,0.9,90,0,0,0,0,0
152,109,0.0,125,0,0,0,0,1
158,91,1.9,139,0,0,0,0,0
147,83,1.7,86,0,0,0,0,0
191,90,0.4,66,0,0,0,0,0
214,67,1.3,167,0,0,0,0,1
213,90,0.0,145,0,0,0,0,0
179,100,1.9,122,0,0,0,0,0
150,105,1.8,80,0,0,0,0,0
146,120,0.1,171,0,0,0,0,0
153,78,0.4,160,0,0,0,0,1
197,95,1.7,140,0,0,0,0,1
204,99,0.9,107,0,0,0,0,1
176,34,0.1,163,0,0,0,0,0
179,82,0.1,97,0,0,0,0,1
194,53,1.4,62,0,0,0,0,0
186,99,1.1,121,0,0,0,0,1
153,36,1.0,81,0,0,0,0,0
209,111,1.4,87,0,0,0,0,0
148,31,1.4,140,0,0,0,0,0
181,68,1.1,173,0,0,0,0,1
205,39,1.3,153,0,0,0,0,1
207,69,1.3,172,0,0,0,0,1
162,99,1.4,159,0,0,0,0,1
165,84,0.9,99,0,0,0,0,0
194,49,0.8,84,0,0,0,0,0
213,77,0.8,64,0,0,0,0,0
140,106,1.3,86,0,0,0,0,0
164,103,0.1,155,0,0,0,0,0
215,55,1.1,154,0,0,0,0,1
171,39,0.9,148,0,0,0,0,1
165,119,0.1,115,0,0,0,0,1
190,65,1.1,109,0,0,0,0,0
172,57,0.3,96,0,0,0,0,1
212,119,0.9,63,0,0,0,0,0
215,58,0.7,80,0,0,0,0,1
205,121,1.4,163,0,0,0,0,1
148,114,1.1,114,0,0,0,0,0
143,83,0.6,90,0,0,0,0,0
146,32,0.2,152,0,0,0,0,1
216,59,1.2,169,0,0,0,0,1
142,80,0.5,130,0,0,0,0,1
163,116,2.0,140,0,0,0,0,0
150,107,0.8,72,0,0,0,0,0
164,91,1.9,119,0,0,0,0,0
143,128,1.1,69,0,0,0,0,0
179,107,0.9,142,0,0,0,0,1
179,44,0.2,138,0,0,0,0,1
178,123,0.6,163,0,0,0,0,1
194,119,0.6,81,0,0,0,0,0
181,36,0.5,62,0,0,0,0,0
173,114,0.4,177,0,0,0,0,0
162,74,0.5,168,0,0,0,0,1
170,110,0.7,80,0,0,0,0,0
194,81,0.9,145,0,0,0,0,1
142,56,1.1,149,0,0,0,0,1
160,72,0.3,134,0,0,0,0,1
156,64,0.6,119,0,0,0,0,1
206,102,0.1,149,0,0,0,0,0
206,80,1.2,102,0,0,0,0,0
178,111,0.2,86,0,0,0,0,1
212,94,1.4,79,0,0,0,0,0
154,69,0.7,90,0,0,0,0,0
182,59,0.2,144,0,0,0,0,1
187,106,0.5,76,0,0,0,0,0
194,91,2.0,85,0,0,0,0,0
148,92,1.8,79,0,0,0,0,0
154,109,1.0,90,0,0,0,0,0
140,115,1.0,158,0,0,0,0,1
178,73,1.8,134,0,0,0,0,0
146,106,0.7,76,0,0,0,0,0
210,39,1.2,142,0,0,0,0,1
170,102,0.0,93,0,0,0,0,1
177,36,1.4,84,0,0,0,0,0
213,72,0.7,111,0,0,0,0,1
200,123,1.9,136,0,0,0,0,0
212,62,0.9,133,0,0,0,0,1
213,65,0.7,118,0,0,0,0,1
160,84,1.3,102,0,0,0,0,0
173,71,0.1,84,0,0,0,0,1
213,118,0.4,142,0,0,0,0,0
152,56,1.7,107,0,0,0,0,0
161,110,1.2,134,0,0,0,0,1
218,85,0.7,71,0,0,0,0,0
167,71,1.0,168,0,0,0,0,1
144,59,0.9,82,0,0,0,0,0
151,101,0.7,119,0,0,0,0,1
169,107,0.2,150,0,0,0,0,1
161,63,0.3,176,0,0,0,0,0
169,61,1.6,162,0,0,0,0,1
162,90,0.2,81,0,0,0,0,1
158,90,1.5,151,0,0,0,0,1
214,87,1.1,174,0,0,0,0,0
175,81,0.6,92,0,0,0,0,0
166,101,0.8,172,0,0,0,0,1
207,120,1.5,132,0,0,0,0,1
148,128,0.1,61,0,0,0,0,0
151,39,0.8,162,0,0,0,0,1
198,102,1.2,101,0,0,0,0,0
149,66,1.4,163,0,0,0,0,1
194,85,1.0,155,0,0,0,0,1
203,34,0.2,146,0,0,0,0,0
215,125,1.8,97,0,0,0,0,0
141,127,0.8,89,0,0,0,0,0
158,74,0.4,131,0,0,0,0,1
201,43,0.3,113,0,0,0,0,1
184,41,1.2,128,0,0,0,0,1
162,99,1.7,96,0,0,0,0,0
191,57,0.6,72,0,0,0,0,0
211,126,1.9,77,0,0,0,0,0
197,77,1.1,143,0,0,0,0,1
147,89,1.2,152,0,0,0,0,1
166,100,1.4,144,0,0,0,0,1
158,43,1.8,88,0,0,0,0,0
149,91,1.0,98,0,0,0,0,0
204,64,0.4,139,0,0,0,0,1
141,71,0.2,94,0,0,0,0,1
182,91,1.8,160,0,0,0,0,1
151,100,1.1,90,0,0,0,0,0
143,59,2.0,91,0,0,0,0,0
197,39,0.6,74,0,0,0,0,0
158,81,0.7,101,0,0,0,0,0
208,31,1.6,167,0,0,0,0,1
150,107,0.9,87,0,0,0,0,0
179,100,1.6,79,0,0,0,0,0
153,83,1.7,92,0,0,0,0,0
196,90,1.9,100,0,0,0,0,0
156,81,0.2,79,0,0,0,0,0
171,108,0.7,74,0,0,0,0,0
158,107,0.5,73,0,0,0,0,0
159,60,2.0,85,0,0,0,0,0
160,85,0.7,169,0,0,0,0,1
184,101,0.4,70,0,0,0,0,0
141,30,1.8,96,0,0,0,0,0
190,73,1.2,94,0,0,0,0,0
199,113,2.0,154,0,0,0,0,1
212,108,1.9,71,0,0,0,0,0
188,55,0.2,98,0,0,0,0,1
167,38,2.0,101,0,0,0,0,0
145,110,0.1,64,0,0,0,0,0
183,67,1.0,179,0,0,0,0,1
167,88,1.9,71,0,0,0,0,0
192,102,1.8,125,0,0,0,0,0
150,80,1.1,107,0,0,0,0,0
163,82,1.6,151,0,0,0,0,1
150,64,0.2,68,0,0,0,0,0
187,37,1.0,101,0,0,0,0,0
147,118,0.8,164,0,0,0,0,1
189,83,0.6,141,0,0,0,0,1
216,90,0.3,78,0,0,0,0,1
157,122,0.1,78,0,0,0,0,1
175,107,1.9,155,0,0,0,0,0
174,52,1.0,117,0,0,0,0,1
160,56,1.5,76,0,0,0,0,0
192,109,0.4,152,0,0,0,0,0
213,57,0.4,179,0,0,0,0,0
212,84,1.4,165,0,0,0,0,1
199,128,0.9,162,0,0,0,0,1
214,49,0.5,179,0,0,0,0,0
144,79,0.2,167,0,0,0,0,0
213,38,0.8,125,0,0,0,0,1
209,108,1.9,175,0,0,0,0,1
192,58,0.1,101,0,0,0,0,1
174,95,2.0,126,0,0,0,0,0
172,125,1.7,131,0,0,0,0,0
209,33,1.9,139,0,0,0,0,0
150,88,0.0,67,0,0,0,0,0
191,67,2.0,94,0,0,0,0,0
219,40,0.6,151,0,0,0,0,0
198,119,0.2,145,0,0,0,0,0
192,37,1.2,157,0,0,0,0,1
191,31,1.6,143,0,0,0,0,1
209,118,1.1,158,0,0,0,0,1
194,89,1.0,128,0,0,0,0,1
159,89,0.4,117,0,0,0,0,1
174,127,1.2,173,0,0,0,0,1
213,48,0.1,106,0,0,0,0,1
218,105,1.6,130,0,0,0,0,1
181,87,0.0,120,0,0,0,0,1
200,71,0.1,77,0,0,0,0,1
218,63,1.6,133,0,0,0,0,1
206,77,1.5,142,0,0,0,0,1
147,108,1.5,128,0,0,0,0,0
144,77,0.3,71,0,0,0,0,0
171,108,1.7,149,0,0,0,0,0
148,37,0.3,108,0,0,0,0,1
219,62,1.4,162,0,0,0,0,1
203,125,0.5,127,0,0,0,0,1
217,124,0.3,116,0,0,0,0,1
200,108,1.1,157,0,0,0,0,1
149,86,0.5,72,0,0,0,0,0
157,32,0.2,89,0,0,0,0,1
154,111,1.0,85,0,0,0,0,0
186,111,1.4,133,0,0,0,0,1
212,98,0.3,137,0,0,0,0,0
183,70,0.5,144,0,0,0,0,1
141,113,0.0,101,0,0,0,0,1
144,123,0.8,151,0,0,0,0,1
158,125,0.7,137,0,0,0,0,1
161,117,2.0,136,0,0,0,0,0
172,33,1.5,80,0,0,0,0,0
210,79,0.1,92,0,0,0,0,1
169,41,0.6,117,0,0,0,0,1
154,56,0.7,77,0,0,0,0,0
183,81,1.2,72,0,0,0,0,0
200,129,0.3,134,0,0,0,0,1
145,106,0.8,87,0,0,0,0,0
210,56,1.6,179,0,0,0,0,1
214,122,1.6,113,0,0,0,0,0
214,109,0.2,147,0,0,0,0,0
141,43,0.8,68,0,0,0,0,0
179,71,0.3,109,0,0,0,0,1
196,58,1.0,75,0,0,0,0,0
209,41,2.0,123,0,0,0,0,0
159,107,0.4,84,0,0,0,0,0
189,64,0.5,150,0,0,0,0,1
211,79,1.4,69,0,0,0,0,0
154,92,1.7,158,0,0,0,0,1
158,119,0.7,130,0,0,0,0,1
153,56,0.9,154,0,0,0,0,1
190,55,0.8,80,0,0,0,0,0
188,121,1.6,152,0,0,0,0,1
178,111,2.0,122,0,0,0,0,0
178,82,1.6,84,0,0,0,0,0
190,129,1.4,65,0,0,0,0,0
184,42,0.5,129,0,0,0,0,1
191,102,2.0,75,0,0,0,0,0
215,92,0.3,155,0,0,0,0,0
217,76,1.3,90,0,0,0,0,0
144,104,0.2,123,0,0,0,0,1
179,84,0.0,162,0,0,0,0,0
206,99,1.9,157,0,0,0,0,1
192,105,1.1,113,0,0,0,0,1
199,33,0.1,173,0,0,0,0,0
185,71,1.3,178,0,0,0,0,1
217,79,0.3,152,0,0,0,0,0
164,46,0.9,125,0,0,0,0,1
166,74,1.6,104,0,0,0,0,0
188,126,1.0,149,0,0,0,0,1
196,124,1.7,104,0,0,0,0,0
168,73,0.9,119,0,0,0,0,1
162,81,1.7,142,0,0,0,0,0
213,49,1.3,74,0,0,0,0,0
203,93,1.8,99,0,0,0,0,0
159,59,1.3,175,0,0,0,0,1
153,113,0.3,91,0,0,0,0,1
180,61,1.9,110,0,0,0,0,0
205,86,2.0,141,0,0,0,0,0
189,59,0.4,162,0,0,0,0,0
173,119,0.4,140,0,0,0,0,1
200,46,0.0,89,0,0,0,0,1
152,62,0.1,64,0,0,0,0,0
179,64,1.2,173,0,0,0,0,1
185,79,1.9,87,0,0,0,0,0
171,74,1.3,68,0,0,0,0,0
173,51,1.4,109,0,0,0,0,0
218,60,0.1,176,0,0,0,0,0
176,91,0.9,88,0,0,0,0,0
153,93,1.6,161,0,0,0,0,1
145,102,0.9,159,0,0,0,0,1
155,42,0.8,88,0,0,0,0,0
172,85,1.6,166,0,0,0,0,1
181,45,0.3,95,0,0,0,0,1
184,112,1.5,107,0,0,0,0,0
218,107,1.9,77,0,0,0,0,0
217,68,1.4,140,0,0,0,0,1
180,82,0.3,167,0,0,0,0,0
201,37,1.6,122,0,0,0,0,0
162,49,1.0,110,0,0,0,0,0
205,58,1.6,157,0,0,0,0,1
202,90,1.3,164,0,0,0,0,1
151,127,1.5,72,0,0,0,0,0
200,65,0.6,121,0,0,0,0,1
167,88,1.5,95,0,0,0,0,0
219,119,1.3,72,0,0,0,0,0
143,124,0.9,107,0,0,0,0,0
186,62,0.4,110,0,0,0,0,1
174,77,1.6,169,0,0,0,0,1
160,78,0.5,137,0,0,0,0,1
183,104,0.3,94,0,0,0,0,1
186,116,0.3,140,0,0,0,0,1
176,45,1.1,168,0,0,0,0,1
157,117,0.3,128,0,0,0,0,1
159,119,1.9,177,0,0,0,0,1
141,111,1.1,138,0,0,0,0,1
207,115,1.5,69,0,0,0,0,0
183,98,1.7,143,0,0,0,0,0
218,84,1.5,78,0,0,0,0,0
187,50,0.3,131,0,0,0,0,1
200,40,0.9,112,0,0,0,0,1
212,47,1.8,132,0,0,0,0,0
197,101,0.2,112,0,0,0,0,1
185,117,1.1,70,0,0,0,0,0
211,50,0.7,74,0,0,0,0,0
165,44,1.9,113,0,0,0,0,0
151,66,1.4,157,0,0,0,0,1
152,108,0.7,161,0,0,0,0,1
201,128,1.7,111,0,0,0,0,0
199,49,1.2,93,0,0,0,0,0
196,116,0.1,109,0,0,0,0,1
151,80,1.1,70,0,0,0,0,0
156,45,1.7,150,0,0,0,0,0
219,78,0.1,132,0,0,0,0,0
195,38,0.9,134,0,0,0,0,1
140,65,1.6,177,0,0,0,0,1
166,57,0.0,103,0,0,0,0,1
156,45,0.5,166,0,0,0,0,1
170,113,0.5,110,0,0,0,0,1
158,72,0.2,129,0,0,0,0,1
169,34,0.7,111,0,0,0,0,1
207,94,1.4,92,0,0,0,0,0
193,109,1.3,143,0,0,0,0,1
152,62,2.0,117,0,0,0,0,0
213,123,0.8,92,0,0,0,0,1
218,112,0.5,115,0,0,0,0,1
198,121,1.8,126,0,0,0,0,0
215,118,0.1,174,0,0,0,0,0
143,103,1.6,85,0,0,0,0,0
144,41,1.1,103,0,0,0,0,0
140,45,0.9,97,0,0,0,0,0
190,66,1.0,96,0,0,0,0,0
177,68,0.7,115,0,0,0,0,1
156,42,1.0,73,0,0,0,0,0
155,109,1.1,164,0,0,0,0,1
144,59,1.1,63,0,0,0,0,0
219,40,0.0,93,0,0,0,0,1
178,84,0.4,77,0,0,0,0,0
202,39,1.4,108,0,0,0,0,0
167,122,1.5,78,0,0,0,0,0
202,54,0.2,119,0,0,0,0,1
142,35,0.1,125,0,0,0,0,1
193,63,0.6,80,0,0,0,0,0
147,45,1.3,64,0,0,0,0,0
151,51,1.6,172,0,0,0,0,1
170,116,0.9,105,0,0,0,0,0
176,119,1.5,169,0,0,0,0,1
144,32,0.7,99,0,0,0,0,0
209,42,2.0,140,0,0,0,0,0
162,93,0.7,133,0,0,0,0,1
197,53,2.0,104,0,0,0,0,0
190,93,0.8,168,0,0,0,0,1
200,77,0.2,153,0,0,0,0,0
185,38,0.5,137,0,0,0,0,1
194,66,0.9,121,0,0,0,0,1
141,60,1.9,114,0,0,0,0,0
178,116,1.4,140,0,0,0,0,1
147,93,1.4,96,0,0,0,0,0
213,62,0.0,170,0,0,0,0,0
207,55,1.1,60,0,0,0,0,0
174,89,1.3,99,0,0,0,0,0
194,82,1.2,74,0,0,0,0,0
160,96,1.1,135,0,0,0,0,1
177,57,0.1,139,0,0,0,0,1
210,93,0.1,98,0,0,0,0,1
147,78,0.8,176,0,0,0,0,1
207,110,1.3,165,0,0,0,0,1
146,107,1.1,135,0,0,0,0,1
204,83,1.5,62,0,0,0,0,0
162,86,1.3,145,0,0,0,0,1
191,104,0.1,177,0,0,0,0,0
160,38,0.6,157,0,0,0,0,1
160,68,0.7,72,0,0,0,0,0
158,91,1.5,95,0,0,0,0,0
205,57,1.6,60,0,0,0,0,0
211,77,0.5,70,0,0,0,0,1
188,72,1.8,99,0,0,0,0,0
146,67,1.7,140,0,0,0,0,0
155,114,1.0,162,0,0,0,0,1
197,52,0.8,149,0,0,0,0,1
171,122,0.9,139,0,0,0,0,1
172,79,2.0,95,0,0,0,0,0
201,120,0.4,98,0,0,0,0,1
188,121,1.4,119,0,0,0,0,0
216,83,0.3,67,0,0,0,0,1
147,101,0.4,71,0,0,0,0,0
152,73,1.1,140,0,0,0,0,1
201,70,0.8,155,0,0,0,0,1
203,76,0.3,101,0,0,0,0,1
192,107,1.6,155,0,0,0,0,1
168,55,0.9,74,0,0,0,0,0
212,121,1.2,121,0,0,0,0,1
193,64,1.4,128,0,0,0,0,1
189,66,0.1,125,0,0,0,0,1
148,81,0.7,120,0,0,0,0,1
158,46,1.5,107,0,0,0,0,0
158,68,0.7,86,0,0,0,0,0
160,116,1.4,144,0,0,0,0,1
171,59,1.8,112,0,0,0,0,0
184,57,1.8,121,0,0,0,0,0
167,124,0.5,158,0,0,0,0,1
183,72,1.9,131,0,0,0,0,0
180,82,1.8,175,0,0,0,0,1
205,112,0.9,157,0,0,0,0,1
159,95,0.8,73,0,0,0,0,0
143,109,1.7,160,0,0,0,0,0
149,82,1.5,167,0,0,0,0,1
190,41,1.9,78,0,0,0,0,0
154,65,0.2,129,0,0,0,0,1
141,95,0.9,142,0,0,0,0,1
187,72,0.9,70,0,0,0,0,0
207,44,1.6,89,0,0,0,0,0
185,118,1.0,155,0,0,0,0,1
142,95,0.6,159,0,0,0,0,1
190,93,1.7,82,0,0,0,0,0
142,32,0.9,94,0,0,0,0,0
182,121,1.9,167,0,0,0,0,1
165,70,0.0,77,0,0,0,0,1
157,94,2.0,103,0,0,0,0,0
151,36,0.4,139,0,0,0,0,1
212,98,1.8,118,0,0,0,0,0
212,70,0.2,132,0,0,0,0,0
145,52,0.1,133,0,0,0,0,1
177,75,1.9,142,0,0,0,0,0
208,88,1.2,75,0,0,0,0,0
175,66,1.0,126,0,0,0,0,1
189,60,1.1,64,0,0,0,0,0
187,78,1.4,146,0,0,0,0,1
185,107,1.6,70,0,0,0,0,0
188,45,1.0,123,0,0,0,0,1
186,66,0.2,71,0,0,0,0,1
152,114,1.7,100,0,0,0,0,0
191,72,1.4,65,0,0,0,0,0
182,121,1.5,91,0,0,0,0,0
218,127,0.6,136,0,0,0,0,1
189,112,0.8,133,0,0,0,0,1
165,126,0.6,60,0,0,0,0,0
156,40,1.6,133,0,0,0,0,0
218,125,2.0,155,0,0,0,0,1
178,34,2.0,95,0,0,0,0,0
143,44,0.8,63,0,0,0,0,0
206,32,0.7,81,0,0,0,0,0
210,70,1.9,95,0,0,0,0,0
195,93,1.9,176,0,0,0,0,1
165,102,0.9,76,0,0,0,0,0
208,120,0.9,152,0,0,0,0,1
151,47,1.3,172,0,0,0,0,1
153,119,1.0,141,0,0,0,0,1
192,105,0.8,78,0,0,0,0,0
195,31,1.3,139,0,0,0,0,1
217,125,0.6,112,0,0,0,0,1
142,99,0.4,138,0,0,0,0,1
168,84,0.4,177,0,0,0,0,0
201,32,1.8,92,0,0,0,0,0
173,119,1.5,136,0,0,0,0,0
203,49,0.2,136,0,0,0,0,0
155,91,1.0,79,0,0,0,0,0
184,42,0.6,139,0,0,0,0,1
178,32,1.5,90,0,0,0,0,0
149,124,0.3,178,0,0,0,0,0
193,53,0.5,105,0,0,0,0,1
160,113,1.9,170,0,0,0,0,1
147,69,0.5,108,0,0,0,0,1
150,105,1.6,167,0,0,0,0,1
163,72,1.4,138,0,0,0,0,0
184,122,2.0,103,0,0,0,0,0
186,76,0.9,94,0,0,0,0,0
178,50,1.2,118,0,0,0,0,0
213,116,0.6,69,0,0,0,0,0
147,45,1.4,166,0,0,0,0,1
149,92,1.2,119,0,0,0,0,0
215,104,1.4,139,0,0,0,0,1
197,101,0.6,165,0,0,0,0,0
159,86,0.1,170,0,0,0,0,0
203,57,0.8,137,0,0,0,0,1
152,56,1.6,97,0,0,0,0,0
173,59,1.7,85,0,0,0,0,0
174,79,1.1,151,0,0,0,0,1
173,40,1.2,119,0,0,0,0,0
196,97,0.8,167,0,0,0,0,1
179,126,0.4,96,0,0,0,0,1
146,89,1.9,75,0,0,0,0,0
142,48,0.2,157,0,0,0,0,1
140,95,0.3,171,0,0,0,0,0
176,64,0.8,148,0,0,0,0,1
152,85,1.9,62,0,0,0,0,0
154,92,0.0,177,0,0,0,0,0
148,80,0.2,76,0,0,0,0,0
164,58,1.8,157,0,0,0,0,0
155,101,0.8,127,0,0,0,0,1
168,100,0.8,167,0,0,0,0,1
168,44,1.1,166,0,0,0,0,1
143,53,1.8,162,0,0,0,0,0
216,128,0.8,82,0,0,0,0,1
140,103,0.0,166,0,0,0,0,0
175,84,1.9,161,0,0,0,0,1
218,66,1.0,130,0,0,0,0,1
202,121,1.8,90,0,0,0,0,0
145,88,1.9,158,0,0,0,0,0
183,128,1.9,94,0,0,0,0,0
179,45,0.4,173,0,0,0,0,0
147,78,1.6,90,0,0,0,0,0
149,50,1.4,156,0,0,0,0,1
194,114,1.4,113,0,0,0,0,0
151,48,0.4,95,0,0,0,0,1
142,86,0.3,101,0,0,0,0,1
195,61,0.3,115,0,0,0,0,1
218,77,0.3,135,0,0,0,0,0
200,81,1.7,117,0,0,0,0,0
188,60,1.6,119,0,0,0,0,0
159,115,0.5,72,0,0,0,0,0
177,39,0.7,177,0,0,0,0,0
153,61,1.7,100,0,0,0,0,0
156,40,1.5,64,0,0,0,0,0
175,93,0.2,155,0,0,0,0,0
144,100,0.4,173,0,0,0,0,1
146,53,0.9,105,0,0,0,0,0
179,97,0.1,83,0,0,0,0,1
181,76,1.1,74,0,0,0,0,0
203,123,0.5,160,0,0,0,0,0
160,52,0.5,100,0,0,0,0,1
148,61,1.8,88,0,0,0,0,0
199,52,0.7,62,0,0,0,0,0
148,51,1.7,75,0,0,0,0,0
171,43,1.4,128,0,0,0,0,0
151,48,1.3,174,0,0,0,0,1
174,98,1.0,133,0,0,0,0,1
143,101,1.7,171,0,0,0,0,1
168,71,1.9,114,0,0,0,0,0
164,114,0.1,76,0,0,0,0,1
218,102,0.6,72,0,0,0,0,1
164,57,1.9,177,0,0,0,0,1
199,42,1.4,158,0,0,0,0,1
193,74,0.5,168,0,0,0,0,0
145,101,0.9,100,0,0,0,0,0
179,35,1.4,103,0,0,0,0,0
190,104,1.4,148,0,0,0,0,1
148,76,1.9,149,0,0,0,0,0
162,115,0.6,65,0,0,0,0,0
159,38,0.7,67,0,0,0,0,0
181,93,0.9,155,0,0,0,0,1
203,98,0.3,94,0,0,0,0,1
191,81,0.8,131,0,0,0,0,1
189,32,1.0,86,0,0,0,0,0
148,90,0.7,158,0,0,0,0,1
212,58,1.1,123,0,0,0,0,1
173,115,0.4,64,0,0,0,0,0
163,84,0.3,147,0,0,0,0,1
180,85,0.8,108,0,0,0,0,1
210,114,1.2,82,0,0,0,0,0
159,117,1.7,141,0,0,0,0,0
168,96,0.4,107,0,0,0,0,1
193,84,1.3,62,0,0,0,0,0
152,109,1.2,138,0,0,0,0,1
174,59,1.6,76,0,0,0,0,0
149,99,0.5,125,0,0,0,0,1
149,60,0.8,153,0,0,0,0,1
208,69,1.4,73,0,0,0,0,0
